user_id,signup_date,signup_month,channel,state,segment,age,gender,plan,activated,last_active_date,months_observed,is_churned,churn_risk_score,days_since_active
SD017404,2024-02-18,2024-02,Google Ads,Abuja,Small Business,44,Male,Starter,1,2024-04-02,7,1,100,181
SD017405,2024-07-26,2024-07,Facebook Ads,Oyo,Corporate,50,Male,Business Pro,0,2024-07-30,2,1,66,62
SD017406,2023-10-08,2023-10,App Store,Rivers,E-commerce Seller,21,Female,Business Pro,1,2023-11-13,11,1,100,322
SD017407,2024-04-23,2024-04,Google Ads,Abuja,Individual Sender,46,Female,Starter,0,2024-04-26,5,1,100,157
SD017408,2024-07-24,2024-07,Google Ads,Lagos,Individual Sender,39,Female,Starter,1,2024-07-24,2,1,75,68
SD017409,2024-01-02,2024-01,Google Ads,Edo,Individual Sender,42,Male,Starter,0,2024-01-04,9,1,100,270
SD017410,2024-01-09,2024-01,Referral,Lagos,Individual Sender,29,Male,Starter,1,2024-08-16,8,0,62,45
SD017411,2023-11-01,2023-11,Google Ads,Lagos,Freelancer,52,Female,Starter,0,2023-11-06,11,1,100,329
SD017412,2024-08-07,2024-08,Instagram,Edo,Individual Sender,44,Female,Starter,1,2024-09-04,1,0,27,26
SD017413,2023-11-17,2023-11,Instagram,Oyo,E-commerce Seller,49,Male,Starter,1,2024-04-02,10,1,100,181
SD017414,2023-12-10,2023-12,Referral,Anambra,E-commerce Seller,33,Male,Starter,1,2023-12-25,9,1,100,280
SD017415,2024-06-12,2024-06,App Store,Kaduna,Small Business,30,Male,Starter,0,2024-06-13,3,1,100,109
SD017416,2024-03-08,2024-03,Word of Mouth,Rivers,Corporate,27,Female,Enterprise,1,2024-09-02,6,0,10,28
SD017417,2024-08-06,2024-08,Instagram,Abuja,E-commerce Seller,39,Male,Business Pro,1,2024-08-24,1,0,22,37
SD017418,2023-10-06,2023-10,Word of Mouth,Kano,E-commerce Seller,35,Male,Business Pro,1,2024-01-17,12,1,100,257
SD017419,2023-11-25,2023-11,Google Ads,Edo,Individual Sender,31,Female,Starter,0,2023-11-29,10,1,100,306
SD017420,2024-02-25,2024-02,Word of Mouth,Abuja,Individual Sender,49,Male,Starter,0,2024-02-25,7,1,100,218
SD017421,2024-06-18,2024-06,Google Ads,Lagos,Small Business,31,Male,Starter,1,2024-07-29,3,1,59,63
SD017422,2024-06-10,2024-06,Google Ads,Edo,Corporate,31,Male,Business Pro,1,2024-09-06,3,0,14,24
SD017423,2024-05-11,2024-05,Instagram,Lagos,Small Business,27,Male,Starter,1,2024-05-22,4,1,100,131
SD017424,2024-01-05,2024-01,Facebook Ads,Lagos,E-commerce Seller,49,Female,Starter,1,2024-03-05,8,1,100,209
SD017425,2024-05-06,2024-05,Google Ads,Anambra,Individual Sender,52,Male,Starter,1,2024-05-27,4,1,100,126
SD017426,2024-04-27,2024-04,Instagram,Delta,Individual Sender,54,Male,Starter,1,2024-05-28,5,1,100,125
SD017427,2023-12-21,2023-12,Google Ads,Imo,Individual Sender,54,Male,Starter,0,2023-12-26,9,1,100,279
SD017428,2024-04-18,2024-04,Instagram,Lagos,Freelancer,40,Male,Starter,1,2024-04-19,5,1,100,164
SD017429,2024-04-20,2024-04,Instagram,Oyo,E-commerce Seller,35,Female,Starter,0,2024-04-25,5,1,100,158
SD017430,2024-01-09,2024-01,Word of Mouth,Oyo,Small Business,22,Male,Starter,0,2024-01-11,8,1,100,263
SD017431,2023-10-07,2023-10,Google Ads,Abuja,Individual Sender,25,Female,Starter,1,2024-04-11,11,1,100,172
SD017432,2024-02-27,2024-02,TikTok Ads,Edo,E-commerce Seller,24,Female,Starter,1,2024-04-04,7,1,100,179
SD017433,2024-06-11,2024-06,Google Ads,Anambra,Freelancer,34,Female,Starter,1,2024-06-19,3,1,100,103
SD017434,2024-05-07,2024-05,Instagram,Delta,E-commerce Seller,38,Male,Business Pro,1,2024-05-26,4,1,100,127
SD017435,2023-11-18,2023-11,Google Ads,Rivers,Individual Sender,27,Male,Starter,0,2023-11-18,10,1,100,317
SD017436,2024-05-13,2024-05,Instagram,Anambra,E-commerce Seller,29,Female,Business Pro,0,2024-05-14,4,1,100,139
SD017437,2024-04-02,2024-04,Word of Mouth,Anambra,Corporate,43,Male,Enterprise,1,2024-07-11,6,1,67,81
SD017438,2024-06-21,2024-06,Word of Mouth,Lagos,Individual Sender,38,Male,Starter,0,2024-06-26,3,1,100,96
SD017439,2024-01-16,2024-01,App Store,Abuja,Corporate,27,Female,Business Pro,0,2024-05-06,8,1,100,147
SD017440,2024-08-25,2024-08,Facebook Ads,Imo,Small Business,35,Male,Business Pro,1,2024-09-06,1,0,19,24
SD017441,2024-04-07,2024-04,Referral,Lagos,Individual Sender,27,Male,Starter,1,2024-08-10,5,1,44,51
SD017442,2024-06-01,2024-06,Google Ads,Lagos,Corporate,39,Male,Business Pro,1,2024-06-07,4,1,100,115
SD017443,2024-08-19,2024-08,Google Ads,Abuja,Small Business,35,Female,Starter,0,2024-08-19,1,0,63,42
SD017444,2024-01-10,2024-01,Facebook Ads,Edo,Corporate,39,Male,Enterprise,1,2024-03-10,8,1,100,204
SD017445,2024-08-18,2024-08,Google Ads,Lagos,Corporate,34,Male,Business Pro,1,2024-09-09,1,0,2,21
SD017446,2024-04-29,2024-04,Word of Mouth,Anambra,Individual Sender,35,Male,Starter,0,2024-04-29,5,1,100,154
SD017447,2024-07-29,2024-07,Google Ads,Lagos,Individual Sender,33,Male,Starter,1,2024-08-01,2,1,69,60
SD017448,2024-05-17,2024-05,TikTok Ads,Oyo,Small Business,50,Male,Starter,1,2024-06-09,4,1,100,113
SD017449,2024-02-24,2024-02,TikTok Ads,Lagos,Corporate,36,Female,Enterprise,1,2024-03-07,7,1,100,207
SD017450,2024-06-10,2024-06,Instagram,Rivers,E-commerce Seller,53,Female,Business Pro,1,2024-07-16,3,1,63,76
SD017451,2024-06-18,2024-06,Google Ads,Delta,Individual Sender,50,Male,Starter,0,2024-06-22,3,1,100,100
SD017452,2024-08-10,2024-08,Referral,Kano,E-commerce Seller,49,Male,Business Pro,1,2024-08-21,1,0,21,40
SD017453,2024-06-24,2024-06,Word of Mouth,Delta,E-commerce Seller,27,Male,Business Pro,1,2024-09-05,3,0,9,25
SD017454,2024-04-25,2024-04,Referral,Imo,Corporate,52,Male,Enterprise,0,2024-04-27,5,1,100,156
SD017455,2024-06-09,2024-06,Google Ads,Edo,Small Business,29,Female,Starter,1,2024-07-14,3,1,71,78
SD017456,2024-02-09,2024-02,Instagram,Edo,Corporate,45,Female,Enterprise,0,2024-08-15,7,1,48,46
SD017457,2024-03-21,2024-03,Referral,Abuja,Individual Sender,32,Male,Starter,0,2024-03-25,6,1,100,189
SD017458,2024-08-21,2024-08,Referral,Kaduna,Small Business,32,Female,Business Pro,1,2024-08-26,1,0,24,35
SD017459,2024-07-02,2024-07,Referral,Oyo,Small Business,42,Male,Business Pro,1,2024-09-24,3,0,1,6
SD017460,2024-05-28,2024-05,Facebook Ads,Kano,Corporate,29,Male,Business Pro,0,2024-06-01,4,1,100,121
SD017461,2024-02-16,2024-02,Google Ads,Lagos,Corporate,40,Male,Business Pro,1,2024-02-19,7,1,100,224
SD017462,2024-01-21,2024-01,Google Ads,Delta,Corporate,34,Female,Business Pro,0,2024-01-21,8,1,100,253
SD017463,2023-12-13,2023-12,App Store,Abuja,Small Business,49,Female,Starter,1,2024-01-04,9,1,100,270
SD017464,2024-02-22,2024-02,TikTok Ads,Kano,Small Business,40,Female,Starter,1,2024-03-18,7,1,100,196
SD017465,2024-03-10,2024-03,TikTok Ads,Abuja,Small Business,35,Male,Starter,1,2024-03-26,6,1,100,188
SD017466,2023-12-18,2023-12,Google Ads,Anambra,Individual Sender,52,Female,Starter,1,2023-12-30,9,1,100,275
SD017467,2024-06-22,2024-06,Referral,Lagos,Individual Sender,48,Female,Starter,0,2024-06-22,3,1,100,100
SD017468,2024-04-20,2024-04,Word of Mouth,Abuja,Corporate,30,Male,Enterprise,1,2024-05-22,5,1,100,131
SD017469,2023-12-05,2023-12,Referral,Rivers,E-commerce Seller,25,Male,Starter,1,2023-12-09,10,1,100,296
SD017470,2024-01-28,2024-01,Referral,Oyo,E-commerce Seller,25,Male,Business Pro,1,2024-09-04,8,0,14,26
SD017471,2023-11-29,2023-11,App Store,Lagos,E-commerce Seller,34,Female,Business Pro,0,2023-11-30,10,1,100,305
SD017472,2024-07-12,2024-07,Instagram,Delta,Freelancer,26,Male,Starter,0,2024-07-15,2,1,95,77
SD017473,2024-01-30,2024-01,Word of Mouth,Rivers,Corporate,23,Male,Business Pro,1,2024-03-21,8,1,100,193
SD017474,2024-05-31,2024-05,Instagram,Imo,E-commerce Seller,37,Male,Starter,1,2024-06-19,4,1,97,103
SD017475,2024-05-20,2024-05,Instagram,Oyo,Individual Sender,39,Female,Starter,0,2024-05-24,4,1,100,129
SD017476,2023-12-22,2023-12,Word of Mouth,Lagos,E-commerce Seller,40,Female,Starter,0,2023-12-26,9,1,100,279
SD017477,2024-06-11,2024-06,Google Ads,Lagos,E-commerce Seller,30,Male,Business Pro,0,2024-06-14,3,1,100,108
SD017478,2024-06-08,2024-06,Word of Mouth,Lagos,E-commerce Seller,44,Male,Business Pro,1,2024-08-10,3,1,40,51
SD017479,2024-08-13,2024-08,Word of Mouth,Delta,Small Business,46,Female,Business Pro,1,2024-09-01,1,0,20,29
SD017480,2024-01-09,2024-01,Instagram,Edo,Freelancer,34,Male,Starter,0,2024-01-10,8,1,100,264
SD017481,2023-10-10,2023-10,Instagram,Kano,Freelancer,55,Female,Starter,1,2023-10-10,11,1,100,356
SD017482,2024-03-05,2024-03,Word of Mouth,Anambra,Freelancer,21,Male,Starter,0,2024-03-06,6,1,100,208
SD017483,2024-05-07,2024-05,Google Ads,Abuja,E-commerce Seller,22,Female,Business Pro,1,2024-06-01,4,1,100,121
SD017484,2024-08-09,2024-08,Referral,Lagos,Small Business,48,Female,Business Pro,0,2024-08-12,1,1,65,49
SD017485,2024-02-16,2024-02,Instagram,Edo,E-commerce Seller,23,Female,Starter,1,2024-03-12,7,1,100,202
SD017486,2023-11-04,2023-11,Instagram,Imo,E-commerce Seller,43,Female,Starter,1,2023-12-01,11,1,100,304
SD017487,2024-05-08,2024-05,App Store,Rivers,Corporate,40,Female,Business Pro,1,2024-08-31,4,0,22,30
SD017488,2023-10-17,2023-10,Referral,Rivers,Individual Sender,30,Male,Starter,1,2023-12-31,11,1,100,274
SD017489,2024-01-02,2024-01,Instagram,Kaduna,Small Business,30,Male,Starter,0,2024-01-06,9,1,100,268
SD017490,2024-03-01,2024-03,Google Ads,Rivers,Small Business,26,Female,Starter,1,2024-03-15,7,1,100,199
SD017491,2024-03-05,2024-03,Instagram,Lagos,Corporate,45,Female,Business Pro,1,2024-03-24,6,1,100,190
SD017492,2024-08-27,2024-08,Word of Mouth,Delta,Freelancer,30,Female,Starter,0,2024-08-28,1,0,57,33
SD017493,2024-01-01,2024-01,Referral,Lagos,E-commerce Seller,32,Female,Starter,1,2024-02-14,9,1,100,229
SD017494,2024-07-01,2024-07,Google Ads,Lagos,Corporate,53,Female,Enterprise,1,2024-09-12,3,0,0,18
SD017495,2023-12-23,2023-12,Facebook Ads,Abuja,Small Business,42,Male,Starter,0,2023-12-27,9,1,100,278
SD017496,2023-12-13,2023-12,Referral,Lagos,E-commerce Seller,20,Female,Business Pro,0,2023-12-13,9,1,100,292
SD017497,2024-05-17,2024-05,Google Ads,Kano,Individual Sender,48,Female,Starter,1,2024-05-28,4,1,100,125
SD017498,2024-06-11,2024-06,Word of Mouth,Rivers,E-commerce Seller,51,Female,Starter,0,2024-08-12,3,1,49,49
SD017499,2024-06-18,2024-06,Word of Mouth,Oyo,Corporate,30,Male,Business Pro,1,2024-08-08,3,1,35,53
SD017500,2023-12-19,2023-12,Google Ads,Kano,Individual Sender,39,Female,Starter,1,2024-03-03,9,1,100,211
SD017501,2024-06-21,2024-06,Google Ads,Kano,Corporate,53,Male,Enterprise,1,2024-07-16,3,1,66,76
SD017502,2024-05-26,2024-05,TikTok Ads,Anambra,Corporate,40,Male,Business Pro,1,2024-05-28,4,1,100,125
SD017503,2024-06-18,2024-06,Word of Mouth,Anambra,Freelancer,27,Male,Starter,0,2024-06-21,3,1,100,101
SD017504,2024-06-15,2024-06,Referral,Delta,Individual Sender,38,Female,Starter,1,2024-08-28,3,0,29,33
SD017505,2024-06-22,2024-06,Google Ads,Abuja,E-commerce Seller,34,Male,Starter,0,2024-06-27,3,1,98,95
SD017506,2024-02-26,2024-02,Word of Mouth,Imo,Small Business,54,Female,Starter,1,2024-03-17,7,1,100,197
SD017507,2023-10-03,2023-10,Referral,Kano,Corporate,43,Male,Business Pro,1,2023-10-10,12,1,100,356
SD017508,2024-01-29,2024-01,Word of Mouth,Lagos,Individual Sender,27,Female,Starter,1,2024-02-20,8,1,100,223
SD017509,2023-10-08,2023-10,Google Ads,Kano,Small Business,41,Male,Starter,1,2024-03-09,11,1,100,205
SD017510,2024-07-30,2024-07,Referral,Anambra,Corporate,42,Male,Enterprise,0,2024-08-04,2,1,58,57
SD017511,2024-07-12,2024-07,Instagram,Anambra,E-commerce Seller,24,Female,Business Pro,0,2024-07-16,2,1,83,76
SD017512,2024-07-17,2024-07,Word of Mouth,Abuja,Individual Sender,35,Male,Starter,0,2024-07-18,2,1,93,74
SD017513,2023-10-25,2023-10,Instagram,Delta,E-commerce Seller,28,Male,Starter,1,2024-06-21,11,1,92,101
SD017514,2024-07-02,2024-07,Facebook Ads,Rivers,E-commerce Seller,34,Female,Business Pro,1,2024-09-23,3,0,9,7
SD017515,2023-12-10,2023-12,Instagram,Abuja,Individual Sender,29,Male,Starter,0,2023-12-11,9,1,100,294
SD017516,2024-05-11,2024-05,Instagram,Abuja,Small Business,30,Female,Starter,1,2024-06-08,4,1,100,114
SD017517,2024-06-06,2024-06,Word of Mouth,Rivers,Small Business,36,Female,Starter,0,2024-06-10,3,1,100,112
SD017518,2024-05-07,2024-05,App Store,Imo,Small Business,50,Female,Starter,0,2024-05-07,4,1,100,146
SD017519,2024-02-19,2024-02,Instagram,Abuja,Small Business,32,Male,Starter,1,2024-02-19,7,1,100,224
SD017520,2023-12-10,2023-12,Word of Mouth,Rivers,E-commerce Seller,26,Female,Starter,1,2024-02-13,9,1,100,230
SD017521,2023-10-04,2023-10,Referral,Lagos,Corporate,53,Female,Business Pro,0,2024-06-11,12,1,93,111
SD017522,2023-12-03,2023-12,Word of Mouth,Lagos,Small Business,20,Female,Starter,1,2023-12-28,10,1,100,277
SD017523,2024-08-12,2024-08,Facebook Ads,Kaduna,Freelancer,40,Female,Starter,0,2024-08-14,1,1,72,47
SD017524,2024-04-18,2024-04,Referral,Abuja,Small Business,39,Female,Starter,1,2024-08-07,5,1,45,54
SD017525,2023-10-14,2023-10,Instagram,Rivers,Corporate,48,Male,Business Pro,1,2024-06-02,11,1,100,120
SD017526,2024-08-11,2024-08,Google Ads,Imo,Corporate,24,Female,Enterprise,1,2024-09-01,1,0,8,29
SD017527,2024-03-19,2024-03,Referral,Lagos,Small Business,44,Male,Business Pro,0,2024-03-19,6,1,100,195
SD017528,2024-04-11,2024-04,Facebook Ads,Lagos,Individual Sender,54,Male,Starter,1,2024-05-03,5,1,100,150
SD017529,2024-04-27,2024-04,TikTok Ads,Rivers,E-commerce Seller,49,Male,Business Pro,1,2024-05-09,5,1,100,144
SD017530,2024-02-01,2024-02,Instagram,Imo,Small Business,25,Male,Starter,1,2024-04-07,8,1,100,176
SD017531,2024-04-05,2024-04,App Store,Oyo,Corporate,20,Female,Business Pro,0,2024-04-10,5,1,100,173
SD017532,2024-02-15,2024-02,TikTok Ads,Abuja,Individual Sender,45,Male,Starter,1,2024-02-25,7,1,100,218
SD017533,2024-04-01,2024-04,Referral,Imo,Freelancer,53,Male,Starter,0,2024-04-02,6,1,100,181
SD017534,2024-07-30,2024-07,Referral,Kano,Corporate,31,Female,Business Pro,1,2024-08-31,2,0,6,30
SD017535,2024-08-14,2024-08,Instagram,Edo,Small Business,45,Male,Starter,1,2024-09-09,1,0,16,21
SD017536,2023-11-10,2023-11,Referral,Abuja,Corporate,28,Female,Business Pro,1,2024-08-23,10,0,12,38
SD017537,2024-04-19,2024-04,Word of Mouth,Kano,Corporate,36,Male,Enterprise,1,2024-06-22,5,1,74,100
SD017538,2024-03-24,2024-03,Facebook Ads,Oyo,Small Business,37,Male,Starter,0,2024-03-28,6,1,100,186
SD017539,2023-12-01,2023-12,Instagram,Lagos,Corporate,39,Female,Business Pro,0,2023-12-06,10,1,100,299
SD017540,2024-06-09,2024-06,Instagram,Lagos,Small Business,48,Male,Business Pro,0,2024-06-09,3,1,100,113
SD017541,2023-12-20,2023-12,App Store,Edo,Individual Sender,26,Female,Starter,1,2024-01-31,9,1,100,243
SD017542,2024-04-17,2024-04,Word of Mouth,Abuja,E-commerce Seller,22,Male,Business Pro,1,2024-05-14,5,1,100,139
SD017543,2024-03-30,2024-03,Instagram,Rivers,Freelancer,39,Female,Starter,1,2024-04-16,6,1,100,167
SD017544,2024-05-26,2024-05,Facebook Ads,Lagos,E-commerce Seller,30,Male,Business Pro,1,2024-06-17,4,1,100,105
SD017545,2024-06-01,2024-06,TikTok Ads,Anambra,Small Business,55,Female,Starter,0,2024-06-02,4,1,100,120
SD017546,2023-12-23,2023-12,Facebook Ads,Delta,Corporate,38,Female,Business Pro,1,2024-01-04,9,1,100,270
SD017547,2024-06-30,2024-06,Word of Mouth,Lagos,E-commerce Seller,47,Male,Business Pro,1,2024-07-13,3,1,73,79
SD017548,2024-08-20,2024-08,Google Ads,Lagos,Small Business,42,Male,Starter,1,2024-09-05,1,0,19,25
SD017549,2024-03-20,2024-03,App Store,Delta,Individual Sender,27,Male,Starter,0,2024-08-10,6,1,70,51
SD017550,2024-04-22,2024-04,Instagram,Edo,Small Business,43,Female,Business Pro,0,2024-04-26,5,1,100,157
SD017551,2023-12-14,2023-12,Referral,Lagos,Freelancer,27,Female,Starter,1,2023-12-18,9,1,100,287
SD017552,2024-06-17,2024-06,Google Ads,Abuja,Small Business,39,Female,Starter,1,2024-06-29,3,1,93,93
SD017553,2024-05-17,2024-05,Facebook Ads,Kano,Individual Sender,55,Male,Starter,0,2024-05-17,4,1,100,136
SD017554,2023-12-26,2023-12,Facebook Ads,Kano,Small Business,50,Male,Starter,1,2024-08-13,9,1,62,48
SD017555,2023-10-18,2023-10,Facebook Ads,Lagos,Corporate,45,Female,Business Pro,0,2023-10-20,11,1,100,346
SD017556,2024-05-07,2024-05,Referral,Kano,E-commerce Seller,31,Male,Business Pro,0,2024-05-07,4,1,100,146
SD017557,2024-08-12,2024-08,Instagram,Anambra,Individual Sender,38,Female,Starter,1,2024-08-21,1,0,39,40
SD017558,2024-03-02,2024-03,Referral,Rivers,Small Business,24,Female,Starter,1,2024-04-17,7,1,100,166
SD017559,2024-03-26,2024-03,Google Ads,Anambra,Small Business,23,Male,Starter,0,2024-08-04,6,1,70,57
SD017560,2023-12-19,2023-12,Instagram,Kaduna,Individual Sender,21,Female,Starter,1,2023-12-25,9,1,100,280
SD017561,2023-12-01,2023-12,Instagram,Oyo,Small Business,41,Male,Business Pro,0,2023-12-05,10,1,100,300
SD017562,2024-04-26,2024-04,Referral,Delta,E-commerce Seller,27,Male,Business Pro,1,2024-05-16,5,1,100,137
SD017563,2024-07-26,2024-07,Facebook Ads,Lagos,Individual Sender,45,Male,Starter,1,2024-09-16,2,0,18,14
SD017564,2024-07-01,2024-07,Instagram,Anambra,Individual Sender,28,Male,Starter,0,2024-07-03,3,1,100,89
SD017565,2024-06-22,2024-06,Google Ads,Rivers,Individual Sender,20,Male,Starter,0,2024-06-23,3,1,100,99
SD017566,2024-08-15,2024-08,Instagram,Lagos,Small Business,26,Male,Starter,1,2024-08-20,1,0,32,41
SD017567,2023-12-20,2023-12,Word of Mouth,Imo,E-commerce Seller,50,Male,Starter,0,2024-06-08,9,1,100,114
SD017568,2024-04-27,2024-04,Word of Mouth,Oyo,Individual Sender,33,Male,Starter,1,2024-08-11,5,1,49,50
SD017569,2024-08-14,2024-08,Referral,Edo,Corporate,46,Female,Enterprise,1,2024-08-29,1,0,8,32
SD017570,2024-03-11,2024-03,Facebook Ads,Abuja,Individual Sender,54,Female,Starter,0,2024-03-14,6,1,100,200
SD017571,2024-08-13,2024-08,Google Ads,Imo,Freelancer,34,Male,Starter,1,2024-08-26,1,0,31,35
SD017572,2024-05-14,2024-05,App Store,Lagos,E-commerce Seller,40,Female,Business Pro,1,2024-06-19,4,1,87,103
SD017573,2024-02-26,2024-02,Word of Mouth,Lagos,E-commerce Seller,43,Male,Starter,1,2024-07-10,7,1,63,82
SD017574,2024-06-12,2024-06,App Store,Lagos,E-commerce Seller,30,Male,Business Pro,1,2024-06-27,3,1,86,95
SD017575,2024-03-05,2024-03,Instagram,Kano,Small Business,53,Male,Starter,0,2024-03-07,6,1,100,207
SD017576,2024-01-23,2024-01,Google Ads,Rivers,E-commerce Seller,38,Male,Business Pro,0,2024-01-25,8,1,100,249
SD017577,2024-02-05,2024-02,Facebook Ads,Abuja,Individual Sender,43,Female,Starter,0,2024-02-05,7,1,100,238
SD017578,2024-03-04,2024-03,Instagram,Oyo,Freelancer,49,Female,Starter,1,2024-03-27,7,1,100,187
SD017579,2024-08-24,2024-08,Google Ads,Abuja,Individual Sender,41,Female,Starter,0,2024-08-26,1,0,64,35
SD017580,2024-03-31,2024-03,App Store,Lagos,Small Business,40,Female,Starter,0,2024-04-04,6,1,100,179
SD017581,2023-10-01,2023-10,Facebook Ads,Lagos,Small Business,46,Male,Starter,0,2023-11-30,12,1,100,305
SD017582,2024-05-27,2024-05,Google Ads,Lagos,Freelancer,41,Female,Starter,1,2024-08-09,4,1,52,52
SD017583,2023-10-24,2023-10,TikTok Ads,Abuja,Small Business,35,Male,Starter,1,2024-02-09,11,1,100,234
SD017584,2024-02-23,2024-02,TikTok Ads,Abuja,E-commerce Seller,40,Male,Business Pro,0,2024-02-26,7,1,100,217
SD017585,2024-03-27,2024-03,Instagram,Lagos,Individual Sender,38,Female,Starter,1,2024-05-09,6,1,100,144
SD017586,2024-04-08,2024-04,Referral,Oyo,Individual Sender,55,Male,Starter,1,2024-07-18,5,1,68,74
SD017587,2023-12-05,2023-12,App Store,Oyo,Corporate,22,Female,Business Pro,1,2024-04-22,10,1,100,161
SD017588,2024-07-08,2024-07,Referral,Delta,Freelancer,42,Male,Starter,0,2024-07-13,2,1,93,79
SD017589,2023-10-09,2023-10,Google Ads,Rivers,Individual Sender,40,Male,Starter,0,2023-10-14,11,1,100,352
SD017590,2023-11-28,2023-11,App Store,Lagos,Individual Sender,27,Male,Starter,1,2023-12-14,10,1,100,291
SD017591,2024-03-24,2024-03,Instagram,Imo,Individual Sender,49,Male,Starter,0,2024-03-24,6,1,100,190
SD017592,2024-05-09,2024-05,Google Ads,Abuja,E-commerce Seller,37,Female,Starter,0,2024-05-09,4,1,100,144
SD017593,2024-05-19,2024-05,Word of Mouth,Oyo,Freelancer,37,Male,Starter,1,2024-09-07,4,0,19,23
SD017594,2023-11-17,2023-11,Referral,Abuja,Small Business,20,Female,Starter,1,2024-01-25,10,1,100,249
SD017595,2024-05-29,2024-05,Google Ads,Lagos,Individual Sender,39,Male,Starter,0,2024-06-03,4,1,100,119
SD017596,2024-03-16,2024-03,Word of Mouth,Imo,Corporate,32,Female,Enterprise,1,2024-04-13,6,1,100,170
SD017597,2024-01-21,2024-01,App Store,Abuja,Small Business,37,Female,Starter,0,2024-01-24,8,1,100,250
SD017598,2024-08-29,2024-08,Google Ads,Imo,Corporate,43,Male,Business Pro,0,2024-09-02,1,0,37,28
SD017599,2024-03-12,2024-03,App Store,Lagos,Individual Sender,35,Male,Starter,1,2024-05-19,6,1,100,134
SD017600,2024-02-16,2024-02,Referral,Lagos,E-commerce Seller,41,Male,Business Pro,1,2024-08-20,7,0,22,41
SD017601,2023-12-04,2023-12,Google Ads,Imo,Small Business,49,Male,Starter,0,2023-12-08,10,1,100,297
SD017602,2024-03-01,2024-03,TikTok Ads,Delta,Small Business,21,Male,Starter,0,2024-03-06,7,1,100,208
SD017603,2024-01-01,2024-01,TikTok Ads,Kano,Corporate,33,Male,Business Pro,1,2024-01-03,9,1,100,271
SD017604,2024-02-19,2024-02,TikTok Ads,Lagos,Individual Sender,55,Male,Starter,0,2024-02-22,7,1,100,221
SD017605,2024-04-22,2024-04,TikTok Ads,Lagos,Individual Sender,48,Female,Starter,1,2024-04-22,5,1,100,161
SD017606,2024-05-22,2024-05,TikTok Ads,Rivers,Small Business,45,Female,Business Pro,0,2024-05-26,4,1,100,127
SD017607,2023-11-25,2023-11,Word of Mouth,Oyo,Small Business,42,Male,Business Pro,1,2024-08-16,10,0,50,45
SD017608,2024-03-21,2024-03,Referral,Kano,Individual Sender,30,Male,Starter,1,2024-05-21,6,1,100,132
SD017609,2024-05-11,2024-05,Word of Mouth,Abuja,E-commerce Seller,53,Male,Business Pro,0,2024-05-12,4,1,100,141
SD017610,2023-11-27,2023-11,App Store,Imo,Individual Sender,36,Male,Starter,1,2024-01-30,10,1,100,244
SD017611,2024-06-24,2024-06,Facebook Ads,Lagos,Corporate,37,Male,Enterprise,1,2024-07-07,3,1,74,85
SD017612,2023-11-25,2023-11,Referral,Lagos,Small Business,21,Male,Business Pro,1,2024-03-15,10,1,100,199
